number,title,tag1,tag2,tag3,tag4
PD0285/LD/1000/053,Planting Plan Sheet 53 of 70: Cropwell Butler,LSPE,Drawing,,Section 1c
PD0285/LD/1000/054,Planting Plan Sheet 54 of 70: Cropwell Butler,LSPE,Drawing,,Section 1c
PD0285/LD/1000/055,Planting Plan Sheet 55 of 70: Henson Lane,LSPE,Drawing,,Section 1c
PD0285/LD/1000/056,Planting Plan Sheet 56 of 70: Henson Lane,LSPE,Drawing,,Section 1c
PD0285/LD/1000/057,Planting Plan Sheet 57 of 70: Saxondale Roundabout,LSPE,Drawing,,Section 1c
PD0285/LD/1000/058,Planting Plan Sheet 58 of 70: Saxondale Roundabout,LSPE,Drawing,,Section 1c
PD0285/LD/1000/059,Planting Plan Sheet 59 of 70: Ch 13500 East,LSPE,Drawing,,Section 2
PD0285/LD/1000/060,Planting Plan Sheet 60 of 70: Margidunum Junction,LSPE,Drawing,,Section 2
PD0285/LD/1000/061,Planting Plan Sheet 61 of 70: Margidunum Junction,LSPE,Drawing,,Section 2
PD0285/LD/1000/062,Planting Plan Sheet 62 of 70: Butt Lane Overbridge,LSPE,Drawing,,Section 2
PD0285/LD/1000/063,Planting Plan Sheet 63 of 70: Tenman Lane,LSPE,Drawing,,Section 2
PD0285/LD/1000/064,Planting Plan Sheet 64 of 70: Flintham Junction,LSPE,Drawing,,Section 2
PD0285/LD/1000/065,Planting Plan Sheet 65 of 70: Flintham junction,LSPE,Drawing,,Section 2
PD0285/LD/1000/066,Planting Plan Sheet 66 of 70: Flintham junction,LSPE,Drawing,,Section 2
PD0285/LD/1000/067,Planting Plan Sheet 67 of 70: Lodge Lane junction,LSPE,Drawing,,Section 3
PD0285/LD/1000/069,Planting Plan Sheet 69 of 70: Moor Lane,LSPE,Drawing,,Section 3
PD0285/LD/1000/070,Planting Plan Sheet 70 of 70: Hawton Lane,LSPE,Drawing,,Section 3
PD0285/LD/1000/071,Detailed Landscape Design Flintham Estate Off-Site Planting,LSPE,Drawing,,
PD0285/LD/1000/072,Detailed Landscape Design Ch 2575-2850 Roundhill Spinney (Lodge on the Wolds TPO Mitigation Works),LSPE,Drawing,,
PD0285/LD/1000/073,Off-site Planting - Lodge Lane,LSPE,Drawing,,
PD0285/LD/1000/074,Off-site Planting - Moor Lane,LSPE,Drawing,,
PD0285/LD/2500/001,Off-site Planting - Flood Compensation Area,LSPE,Drawing,,
PD0285/EC/200/027,"Squash Court, Bat Licence ",ECOL,Drawing,,
PD0285/EC/200/028,Newt pond design,ECOL,Drawing
PD0285/EC/200/029,Newt pond design,ECOL,Drawing
PD0285/EC/200/030,Newt pond design,ECOL,Drawing
PD0285/EC/1250/031,"Temporary Amphibian Fencing (TAF) Layout Stages 1, 2 & 3",ECOL,Drawing
PD0285/EC/2500/032,Phase 1 and Roehoe ,ECOL,Drawing
PD0285/EC/2500/033,Env masterplan at Roehoe,ECOL,Drawing
PD0285/EC/2500/034,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/035,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/036,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/037,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/038,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/039,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/040,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/041,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/042,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/043,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/044,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/045,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/046,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/047,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/048,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/049,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/050,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/051,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/2500/052,Tree Survey for Bat Roost Potential,ECOL,Drawing
PD0285/EC/1250/053,Japanese knotweed,ECOL,Drawing
PD0285/EC/1250/054,Japanese knotweed,ECOL,Drawing
PD0285/EC/1250/055,Japanese knotweed,ECOL,Drawing
PD0285/EC/2500/077,GCN Licence Application GCN Figure D,ECOL,Drawing
PD0285/EC/2500/078,GCN Licence Application GCN Figure 1,ECOL,Drawing
PD0285/EC/000/079,Deadwood mitigation,ECOL,Drawing
PD0285/EC/2500/080,GCN Licence Application Phase 1 2009,ECOL,Drawing
PD0285/EC/2500/081,GCN Licence Application Phase 1 2009,ECOL,Drawing
PD0285/EC/2500/082,GCN Licence Application Aerial Photo,ECOL,Drawing
PD0285/EC/2500/083,GCN Licence Application Receptor sites,ECOL,Drawing
PD0285/EC/2500/084,Temporary Amphibian Fencing ,ECOL,Drawing
PD0285/EC/2500/085,Location of sampling sites (aquatic),ECOL,Drawing
PD0285/EC/5000/086,Location of sampling sites (aquatic),ECOL,Drawing
PD0285/EC/5000/087,Location of sampling sites (aquatic),ECOL,Drawing
PD0285/EC/5000/088,Location of sampling sites (aquatic),ECOL,Drawing
PD0285/EC/5000/089,Location of sampling sites (aquatic),ECOL,Drawing
PD0285/EC/2500/112,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/113,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/114,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/115,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/116,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/117,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/118,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/119,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/120,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/121,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/122,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/123,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/124,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/125,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/126,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/127,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/128,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/129,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/130,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/131,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/132,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/2500/133,Updated Badger Surveys Drawings,ECOL,Drawing
PD0285/EC/5000/155,Figure 1.3 Location of Sampling Sites,ECOL,Drawing
PD0285/EC/5000/156,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/157,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/158,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/159,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/160,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/161,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/162,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/163,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/164,Badger Clan Territories (determined by bait marking surveys) ,ECOL,Drawing
PD0285/EC/5000/165,Badger Tunnel and Fence Design,ECOL,Drawing
PD0285/EC/000/166,Updated Badger Surveys Drawings Index Sheet,ECOL,Drawing
PD0285/EC/5000/178,Drawing List,ECOL,Drawing
PD0285/EC/000/203,Badger Tunnel and Fend Design,ECOL,Drawing
PD0285/EC/2500/203,Indicative Badger Tunnel and Fence Design and Preliminary Locations,ECOL,Drawing
PD0285/EC/2500/204,Temporary Amphibian Fencing (TAF) and Pitfall Trap Details,ECOL,Drawing
PD0285/EC/000/205,Temporarly Flight Line Mitigation,ECOL,Drawing
PD0285/EC/500/206,Bat Box Placement Detail and Schedule,ECOL,Drawing
PD0285/EC/50000/208,Figure 1 Bat Roost Potential Survey - Newton Gardens,ECOL,Drawing
PD0285/EC/50000/209,Figure 1 Bat Roost Potential Survey - Glebe Cottages,ECOL,Drawing
PD0285/EC/50000/210,Figure 1 Bat Roost Potential Survey - Squash Courts,ECOL,Drawing
PD0285/EC/000/211,Indicative one-way badger gate for sett closure,ECOL,Drawing
PD0285/EC/2500/212,Temporary Amphibian Fencing (TAF) Layout and Installation Priority,ECOL,Drawing
PD0285/EC/NTS/213,Badger Setts to be Closed Index List,ECOL,Drawing
PD0285/EC/NTS/214,Badger Setts to be Closed Key Plan,ECOL,Drawing
PD0285/EC/2500/215,Badger Setts to be Closed,ECOL,Drawing
PD0285/EC/2500/216,Badger Setts to be Closed,ECOL,Drawing
PD0285/EC/2500/217,Badger Setts to be Closed,ECOL,Drawing
PD0285/EC/2500/218,Badger Setts to be Closed,ECOL,Drawing
PD0285/EC/2500/219,Badger Setts to be Closed,ECOL,Drawing
PD0285/EC/2500/220,Badger Setts to be Closed,ECOL,Drawing
PD0285/EC/1000/225,Areas of Roehoe Wood for Translocation and Location of Receptor Sites,ECOL,Drawing
PD0285/EC/250/226,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/227,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/228,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/229,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/230,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/231,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/232,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/233,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/234,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/235,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/236,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/237,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/238,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/239,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/240,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/241,Proposed Badger Tunnell Locations,ECOL,Drawing
PD0285/EC/250/244,Glebe Cottages Bat Survey Results,ECOL,Drawing
PD0825/EC/250/246,Squash Courts Bat Activity Survey Visit 1 - Dusk 9 June 2009,ECOL,Drawing
PD0825/EC/250/247,Squash Courts Bat Activity Survey Visit 2 - Dusk 9 July 2009,ECOL,Drawing
PD0825/EC/250/248,Squash Courts Bat Activity Survey Visit 3 - Dusk 10 July 2009,ECOL,Drawing
PD0825/EC/250/250,Newton Gardens Bat Activity Survey Bulding 1,ECOL,Drawing
PD0825/EC/250/251,Newton Gardens Bat Activity Survey Bulding 3 & 4,ECOL,Drawing
PD0285/EC/2500/274,Temporary Bat Flight Locations Sheet 1 of 5,ECOL,Drawing
PD0285/EC/2500/275,Temporary Bat Flight Locations Sheet 2 of 5,ECOL,Drawing
PD0285/EC/2500/276,Temporary Bat Flight Locations Sheet 3 of 5,ECOL,Drawing
PD0285/EC/2500/277,Temporary Bat Flight Locations Sheet 4 of 5,ECOL,Drawing
PD0285/EC/2500/278,Temporary Bat Flight Locations Sheet 4 of 5,ECOL,Drawing
PD0285/EC/1000/281,Squash Courts Location of Bat Mitigation,ECOL,Drawing
PD0285/EC/100/290,NP Ecology Pond 4 Layout,ECOL,Drawing
PD0285/EC/100/291,NP Ecology Pond 5,ECOL,Drawing
PD0285/EC/125/292,Pond 7 Layout,ECOL,Drawing
PD0285/EC/125/293,Pond 8 Layout,ECOL,Drawing
PD0285/EC/100/294,NP Ecology Pond 6 Layout,ECOL,Drawing
PD0285/EC/100/295,NP Ecology Pond 9,ECOL,Drawing
PD0285/EC/250/296,Pond 10,ECOL,Drawing
PD0285/EC/250/299,Pond 13,ECOL,Drawing
PD0285/EC/250/300,NP Ecology Pond 12,ECOL,Drawing
PD0285/EC/50000/306,Figure 1 Bat Roost Potential Survey - Fosse Farm,ECOL,Drawing
PD0285/EC/500/307,NP Ecology Moor Lane Special Balancing Area,ECOL,Drawing
PD2085/EC/500/308,Ponds 7 & 8 Layout,ECOL,Drawing
PD0285/EC/000/312,Moisture Barrier  for NP Ecology Ponds 6-13,ECOL,Drawing
PD0285/EC/2500/337,Figure 1 Location of Pond 11,ECOL,Drawing
PD0285/EC/2500/338,Figure 2 Habitat Loss Associated with Roehoe Cluster,ECOL,Drawing
PD0285/EC/200/339,"Figure 3 Initial Temporary Amphibian Layout (Stages 1, 2 & 3)",ECOL,Drawing
PD0285/EC/1250/340,Figure 4 Final Temporary Amphbian Layout as submitted for EPSL,ECOL,Drawing
PD0285/EC/00/341,Figure 5 Total Number of Amphibians Captured per day,ECOL,Drawing
PD0285/EC/00/342,Figure 6 Cumulative Amphibian Captures,ECOL,Drawing
PD0285/EC/1500/343,Bat Box Locations Borders Wood,ECOL,Drawing
PD0285/EC/1000/344,Location of Sett #50 and Location of Entrances to be Closed,ECOL,Drawing
PD0285/AR/001,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/002,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/003,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/004,Areas to be Surveyed,ARCH,Drawing
PD0285/AR/2500/001,Areas 1 to 3 for Metal Detecting Survey,ARCH,Drawing
PD0285/AR/2500/002,Areas 1 to 3 for Metal Detecting Survey,ARCH,Drawing
PD0285/AR/2500/003,Areas 1 to 3 for Metal Detecting Survey,ARCH,Drawing
PD0285/AR/5000/006,Location of Geophysical Survey - Alternative Pond Site,ARCH,Drawing
PD0285/AR/5000/007,Location of Farndon Fields (Site 25) and Hawton Lane (Site 28) FCA-E Surface Artefact Collection Areas,ARCH,Drawing
PD0285/AR/2500/012,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/013,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/014,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/015,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/016,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/017,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/018,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/019,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/020,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/021,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/022,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/023,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/024,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/025,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/026,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/027,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/028,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/029,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/2500/030,Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/5000/035,"Figure 1 B7 Grantham Canal Bridge, Locks and Milestone",ARCH,Drawing
PD0285/AR/5000/036,"Figure 1 B12 Outbuildings, High Thorpe Farm",ARCH,Drawing
PD0285/AR/1000/037,"Figure 1 B16 Auxiliary Building and Cold War Pillbox, Newton Airfield",ARCH,Drawing
PD0285/AR/1000/038,"Figure 1 B26 Wind Pump, Foss Farm",ARCH,Drawing
PD0285/AR/1000/039,"Figure 1 B32 Squash Court, Syerston Airfield",ARCH,Drawing
PD0285/AR/1000/040,"B7 Grantham Canal Bridge, Locks and Milestone",ARCH,Drawing
PD0285/AR/125/041,"B12 Outbuildings, High Thorpe Farm Photo Locations",ARCH,Drawing
PD0285/AR/200/042,"Figure 1 B16 Auxiliary Building and Cold War Pillbox, Newton Airfield Photo Locations",ARCH,Drawing
PD0285/AR/200/043,"Figure 1 B26 Wind Pump, Foss Farm Photo Locations",ARCH,Drawing
PD0285/AR/400/044,"Figure 1 B32 Squash Court, Syerston Airfield Photo Locations",ARCH,Drawing
PD0285/AR/2500/051,Figure 1.1 Location of Geophysical Survey Site 6,ARCH,Drawing
PD0285/AR/2500/052,Figure 1.2 Location of Geophysical Survey Site 28,ARCH,Drawing
PD0285/AR/2500/077,,ARCH,Drawing
PD0285/AR/2500/083,General Archaeological Watching Brief (RAF Newton Site Compound),ARCH,Drawing
PD0285/AR/1000/084,Locations of Buildings to be Recorded,ARCH,Drawing
PD0285/AR/1000/085,Locations of Buildings to be Recorded,ARCH,Drawing
PD0285/AR/1000/086,Locations of Buildings to be Recorded,ARCH,Drawing
PD0285/AR/2500/087,Figure 1.1 Location of Metal Detector Survey,ARCH,Drawing
PD0285/AR/2500/100,Site Compound,ARCH,Drawing
PD0285/AR/750/102,Archaeological Mitigation Works and Existing Utilities,ARCH,Drawing
PD0285/AR/1000/120,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1250/121,Figure 5 Phase 2 - Proposed Trial Trenching and Strip Map and Sample Areas,ARCH,Drawing
PD0285/AR/5000/121,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/123,Figure 1.1 Areas of Completed Archarological Works,ARCH,Drawing
PD0285/AR/1000/124,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1000/125,Figure 1. Areas of completed archaeological works,ARCH,Drawing
PD0285/AR/1000/126,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1000/127,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1000/128,Figure 1. Areas of completed archaeological works,ARCH,Drawing
PD0285/AR/1000/129,Figure 1.1 Areas to be Surveyed,ARCH,Drawing
PD0285/AR/1000/130,Figure 1.2 Areas to be Surveyed,ARCH,Drawing
PD0285/AR/1000/131,Figure 1.3 Areas to be Surveyed,ARCH,Drawing
PD0285/AR/1000/132,Figure 1.4 Areas to be Surveyed,ARCH,Drawing
PD0285/AR/5000/133,Figure 1.1 Archaeological Trial Trenching and Detailed Excavation (Stragglehtorpe west),ARCH,Drawing
PD0285/AR/2500/134,Figure 1.1 Further Archaelogical Works,ARCH,Drawing
PD0285/AR/1250/135,Figure 3 Phase 1A - Test Pit Locations,ARCH,Drawing
PD0285/AR/1250/136,Figure 4 Phase 1B - Proposed Targeted Test Pit and Trial Trenching Locations,ARCH,Drawing
PD0285/AR/1000/138,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1000/139,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1000/140,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1000/141,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1000/142,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1000/143,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/2500/144,Figure 1 Farndon Fields Location Plan,ARCH,Drawing
PD0285/AR/2500/145,Figure 2 Previous Archaeological Investigations,ARCH,Drawing
PD0285/AR/2500/146,Figure 1.1 Areas of Completed Archarological Works,ARCH,Drawing
PD0285/AR/2500/148,Figure 1.1 Targeted Archaeological Watching Brief Area,ARCH,Drawing
PD0285/AR/2000/149,Figure 1.1 Area to be subject to targeted archaeological watching brief during topsoil strip,ARCH,Drawing
PD0285/AR/2500/150,Figure 1.1 Targeted Archaeological Watching Brief Area,ARCH,Drawing
PD0825/AR/1000/151,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/5000/144,Figure 1.1 Areas of Completed Archarological Works,ARCH,Drawing
PD0285/AR/5000/152,Figure 1.1 Areas of Completed Archarological Works,ARCH,Drawing
PD0285/AR/5000/153,Figure 1.1 Areas of Completed Archarological Works,ARCH,Drawing
PD0285/AR/1000/154,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/1000/155,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0285/AR/5000/156,Figure 1.1 Areas of Completed Archarological Works,ARCH,Drawing
PD0285/AR/5000/157,Figure 1.1 Areas of Completed Archarological Works,ARCH,Drawing
PD0285/AR/2500/168,Figure 1.1 Targeted Archaeological Watching Brief Area,ARCH,Drawing
PD0285/AR/1000/169,Figure 1.1 Further Arcaheological Works,ARCH,Drawing
PD0825/AR/5000/171,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0825/AR/5000/172,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0825/AR/5000/173,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0825/AR/5000/174,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0825/AR/5000/175,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1000/176,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/1000/177,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0825/AR/5000/178,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0825/AR/1000/179,Figure 1 Location of Archaeological Trial Trenches,ARCH,Drawing
PD0825/AR/1000/180,Figure 1 Design Change Between Chainage 21150-21300,ARCH,Drawing
PD0285/AR/1000/182,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/1000/184,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/5000/185,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/2000/188,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1250/189,Figure 1 Location of Geotechnical Test Pits,ARCH,Drawing
PD0285/AR/1000/192,Figure 1 Margidunum A Additional Intrusive Archaeological Mitigation,ARCH,Drawing
PD0285/AR/5000/193,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/194,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/5000/195,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/196,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/197,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/198,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/199,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/200,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1000/201,Figure 2 Margidunum A Additional Intrusive Archaeological Mitigation,ARCH,Drawing
PD0285/AR/1250/202,Figure 1 Areas of Preervation in situ and retention of topsoil,ARCH,Drawing
PD0285/AR/1000/204,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/500/206,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/500/208,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/1250/209,Figure 3 Location of Final Archaeological Mitigation Works,ARCH,Drawing
PD0285/AR/1250/210,Figure 2 Location of Geotechnical Test Pits,ARCH,Drawing
PD0285/AR/1250/211,"Figure 1 Locationof Test Pits (4x3 m), Cross culvert Trench and Areas of Wet-Seiving (1x10m)",ARCH,Drawing
PD0285/AR/5000/212,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/213,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/214,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/215,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/500/220,Figure 1 Further Archaeological Works,ARCH,Drawing
PD0285/AR/5000/221,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/222,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/224,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/225,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/226,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/227,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/228,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/229,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/230,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1000/233,Figure 1 Areas Subject to Archaeological Mitigation,ARCH,Drawing
PD0285/AR/5000/235,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1250/236,Figure 1 Location of 10 x 1 metre Trenches,ARCH,Drawing
PD0285/AR/5000/237,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/1000/239,Figure 1 Design Change Chainage 9000,ARCH,Drawing
PD0285/AR/1000/240,Figure 1 Design Change Flintham Estate Access and Drainage,ARCH,Drawing
PD0285/AR/1000/241,Figure 2 Design Change Flintham Estate Access and Drainage,ARCH,Drawing
PD0285/AR/1000/242,Figure 3 Design Change Flintham Estate Access and Drainage,ARCH,Drawing
PD0285/AR/1000/243,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/244,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/245,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/247,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/248,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/249,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/2500/250,Figure 1.1 Location of Buildings Requiring Careful Dismantlin.,ARCH,Drawing
PD0285/AR/5000/251,Figure 1 Archaeological Trial Trenching Stragglethopre East,ARCH,Drawing
PD0285/AR/5000/252,Figure 1 Archaeological Trial Trenching Stragglethopre East,ARCH,Drawing
PD0285/AR/5000/253,Figure 1 Archaeological Trial Trenching Stragglethopre East,ARCH,Drawing
PD0285/AR/5000/254,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/5000/255,Figure 1 Areas of Completed Archaeological Works,ARCH,Drawing
PD0285/AR/2500/256,Figure 1 Areas for General Watching Brief (Sheet 1 of 6),ARCH,Drawing
PD0285/AR/2500/257,Figure 1 Areas for General Watching Brief (Sheet 2 of 6),ARCH,Drawing
PD0285/AR/2500/258,Figure 1 Areas for General Watching Brief (Sheet 3 of 6),ARCH,Drawing
PD0285/AR/2500/259,Figure 1 Areas for General Watching Brief (Sheet 4 of 6),ARCH,Drawing
